idx,texto,tipo,subtipo
Assistente_74,existe a possibilidade do servidor acompanhar filhos menores em competições oficiais,consulta,
Assistente_75,"Existe alguma lei que para contratação para atuar em universidades, tem a exigência de ser nível superior. Você sabe dizer se tem alguma lei no estado sobre isso ?",consulta,
Assistente_76,existe alguma resolução interna referente a licença para acompanhamento de parente com enfermidade?,consulta,
Assistente_77,existe requisitos para esses substituto? precisa ser da mesma unidade?,consulta,
Assistente_78,exite algo no regimento interno?,consulta,
Assistente_79,Faça um resumo do plano de cargos e carreiras do servidor da ALRN.,consulta,
Assistente_80,Forneça o código de ética dos servidores da ALRN,doc,
Assistente_81,GECE,doc,
Assistente_82,Gostaria de acessar o manual de redação da instituição,consulta,
Assistente_83,Gostaria de saber quando o senhor René Frydman foi homenageado na Assembleia Legislativa,consulta,
Assistente_84,gozo de férias,consulta,
Assistente_85,"Há a previsão de venda de dias de férias não gozadas para servidores da ativa, diante do acúmulo dessas férias?",consulta,
Assistente_86,horaio das proposições,consulta,
Assistente_87,horário das proposições,consulta,
Assistente_88,horário dos líderes,consulta,
Assistente_89,horário dos oradores,consulta,
Assistente_90,"if (x == 5 && x > 5) { print(""deu certo!"") } Encontre o erro de lógica nesse código",out,
Assistente_91,imposto de renda,out,
Assistente_92,JOAO ALVES FERREIRA NETO,out,
Assistente_93,Licença maternidade precisa da assinatura do chefe imediato no requerimento ?,consulta,
Assistente_94,LICENÇA PARA ACOMPANHAMENTO DE FILHO MENOR DE IDADE,consulta,
Assistente_95,licencas nao remuneradas,consulta,
Assistente_96,mas esse regime de provimento em comissao tem carteira assinada?,consulta,
Assistente_97,"Mas no caso de acúmulo de 05 períodos de férias, o que acontece?",consulta,
Assistente_98,me mostre o ato da mesa 2531/2023,doc,
Assistente_99,me mostre o inciso XVII do art. 2º do anexo v do ato de mesa 2531/2023,doc,
Assistente_100,memorando sobre transportes,consulta,
Assistente_101,Morte de parente justifica a ausencia,consulta,
Assistente_102,Morte de parente justifica a ausência de servidor,consulta,
Assistente_103,na assembleia tem algum regulamento interno que mencione substituto dos titulares?,consulta,
Assistente_104,Nº 618/2022 técnico em tecnologia da informação,consulta,
Assistente_105,No contexto da ALERN quais são os requisitos para se obter o auxílio saúde?,consulta,
Assistente_106,normas sobre o regime jurídico dos servidores,doc,
Assistente_107,normas sobre uso de transportes na Assembleia do RN,doc,
Assistente_108,o auxilio alimentação tbm está incluso?,consulta,
Assistente_109,O estágio probatório dura quantos anos?,consulta,
Assistente_110,O que a resolução 133 fala sobre abono pecuniário?,consulta,
Assistente_111,o que diz a resolução 054,doc,
Assistente_112,o que diz a resolução 064,doc,
Assistente_113,o que diz o texto da resolução 133?,doc,
Assistente_114,o que é a assembleia legislativa para voce,consulta,
Assistente_115,O que é a lei orçamentária?,consulta,
Assistente_116,O que é a procuradoria especial da mulher?,consulta,
Assistente_117,o que é audiência pública?,consulta,
Assistente_118,o que é horario dos lideres no plenario,consulta,
Assistente_119,o que é sessao extraordinária?,consulta,
Assistente_120,O que é sessão ordinária?,consulta,
Assistente_121,O que é um assessor?,consulta,
Assistente_122,O que é uma legislatura?,consulta,
Assistente_123,o que é uma sessão solene,consulta,
Assistente_124,O que eu ganho ao casar?,consulta,
Assistente_125,O que eu quero saber?,consulta,
Assistente_126,O que faz um deputado?,consulta,
Assistente_127,O QUE FAZ VA COMISSÃO DE JUSTIÇADA ALRN,consulta,
Assistente_128,O que são sessões ordinárias?,consulta,
Assistente_129,O que significa cargo comissionado?,consulta,
Assistente_130,O que trata a resolução do auxilio saude,consulta,
Assistente_131,O que você poderia me informar acerca da tramitação dos projetos que tratam da concessão de título?,consulta,
Assistente_132,o que você sabe sobre a Resolução que institui na Casa a Procuradoria da Mulher,consulta,
Assistente_133,o servidor de cargo comissionado pode exercer outro trabalho com carteira assinada?,consulta,
Assistente_134,O servidor pode solicitar algum tipo de afastamento temporário?,consulta,
Assistente_135,o valor dos auxilios alimentação e saúde entram no terço das férias?,consulta,
Assistente_136,ORADORES E PROPOSIÇÕES QUAL O TENPO ?,consulta,
Assistente_137,Os deputados fazlam quantas vezes na sessão plenária ? Quanto tempo cada vez ?,consulta,
Assistente_138,ouvidor da Assembleia,consulta,
Assistente_139,pecunha,consulta,
Assistente_140,pedido de vista prazo,consulta,
Assistente_141,percentual de reajuste vencimentos 2025 assembleia legislativa,consulta,
Assistente_142,planejamento das contratações,consulta,
Assistente_143,"plano de cargo da AL, quais são as funções gratificadas",consulta,
Assistente_144,Plano de Cargos e Carreira e da Substituição de Férias de Cargos Comissionados ou Funções Gratificadas.,doc,
Assistente_145,plano de previdencia alern,consulta,
Assistente_146,pode me dizer quais cargos foram criados e quais foram extintos na resolução 089/2017. e diferencie se esses cargos são comissionados ou efetivos,consulta,
Assistente_147,pode me informar sobre cessões? servidores comissionados podem ser cedidos?,consulta,
Assistente_148,POR FAVOR MOSTRA TODO ARTIGO E INCISOS,doc,
Assistente_149,"Por favor, busque para mim a resolução mais atual sobre auxílio saúde",doc,
Assistente_150,Por que o técnico não ganha mais que o analista?,consulta,
Assistente_151,Portaria ponto facultativo e feriados,consulta,
Assistente_152,posso colocar dependente no meu auxilio saude,consulta,
Assistente_153,prazo para analise de processo em comissão permanente,consulta,
Assistente_154,prazo para vista em processo legislativo nas comissões,consulta,
Assistente_155,prazo para vista em processo na comissão,consulta,
Assistente_156,prazos nas comissões para análise qual a contagem ?,consulta,
Assistente_157,preciso ler a resoluão 133/2025,doc,
Assistente_158,"Processos que resultam no afastamento da unidade pelo servidor, é necessária a ciência da chefia imediata?",consulta,
Assistente_159,projetos culturais,consulta,
Assistente_160,qiual o traje em reuniões ordinárias,consulta,
Assistente_161,quais as atribuições da assessoria de planejamento,consulta,
Assistente_162,quais as comissoes da casa,consulta,
Assistente_163,quais as comissões permanentes da ALRN?,consulta,
Assistente_164,QUAIS AS COMISSOES PERMANENTES DA ASSEMBLEIA,consulta,
Assistente_165,Quais as funções da mesa?,consulta,
Assistente_166,quais as funcões gratificadas,consulta,
Assistente_167,quais as possibilidades de licenças para pais acompanharem filhos menores,consulta,
Assistente_168,quais as pregorrativas do primeiro secretário da Mesa,consulta,
Assistente_169,Quais critérios serão observados para a concessão das férias a servidor à disposição da Assembleia Legislativa do Estado do Rio Grande do Norte?,consulta,
Assistente_170,Quais Leis estaduais versam sobre pessoas com deficiência?,consulta,
Assistente_171,quais os descontos sobre o 13,consulta,
Assistente_172,quais os períodos de avaliação do estágio probatório?,consulta,
Assistente_173,Quais os pontos facultativo que ainda teremos em 2025?,consulta,
Assistente_174,quais os tipos licenças que servidor tem direito?,consulta,
Assistente_175,quais os valores das diárias em vigor na ALERN atualmente?,consulta,
Assistente_176,Quais são as atribuições de um assessor?,consulta,
Assistente_177,quais são as atribuições do primeiro secretário?,consulta,
Assistente_178,quais são as comissões da Assembleia,consulta,
Assistente_179,Quais são as comissões permanentes da ALERN,consulta,
Assistente_180,quais são as comissões permanentes da Casa,consulta,
Assistente_181,quais são as funções de policial legislativo na Assembleia?,consulta,
Assistente_182,quais são as funções de segurança no âmbito da Assembleia Legislativa?,consulta,
Assistente_183,quais são as funções gratificadas de segurança no âmbito da Assembleia Legislativa do Rio Grande do Norte?,consulta,
Assistente_184,Quais são esses benefícios e auxílios?,consulta,
Assistente_185,Quais são os cargos comissionados da ALRN?,consulta,
Assistente_186,Quais são os tipos de sessão existentes na ALERN,consulta,
Assistente_187,quais tipos de sessoes,consulta,
Assistente_188,Qual a carga horária do servidor efetivo e comissionado na ALERN?,consulta,
Assistente_189,Qual a composição da procuradoria especial da mulher?,consulta,
Assistente_190,"Qual a data de nomeação do ""João Alves Ferreira Alves""",consulta,
Assistente_191,Qual a fundamentação jurídica para a aceleração de promoção?,consulta,
Assistente_192,Qual a gratificacao que deputados recebem?,consulta,
Assistente_193,Qual a legislação que ampara a solicitação de conversão Licença prêmio em pecúnia?,consulta,
Assistente_194,qual a norma que fala sobre auxílio-saúde?,consulta,
Assistente_195,"QUAL A ORDEM CORRETA ? ORADORES, PROPOSIÇÕES, BANCADAS, LIDERES",consulta,
Assistente_196,qual a parte do regimento interno que fala sobre as sessões solenes?,consulta,
Assistente_197,qual a resolução da base de cálculo de férias e décimo terceiro,consulta,
Assistente_198,Qual a resolução que trata do sistema de controle interno da ALRN?,consulta,
Assistente_199,"Qual a tabela de valores do auxílio saúde vigente, de acordo com a faixa etária?",consulta,
Assistente_200,Qual a tabela de vencimentos dos servidores da alrn?,consulta,
Assistente_201,QUAL ARTIGO DO REGIMENTO INTERNO QUE CONTEMPLA LICENÇA DE SERVIDOR,consulta,
Assistente_202,Qual atividade requer hora-extra?,consulta,
Assistente_203,Qual é a legislação que trata sobre tempo para estudo.,consulta,
Assistente_204,Qual é o período do estágio probatório?,consulta,
Assistente_205,Qual é o valor de referência?,consulta,
Assistente_206,Qual é o valor do auxílio saúde atual para a idade de 33 anos?,consulta,
Assistente_207,Qual é o valor do auxílio saúde para um servidor de 30 anos de idade?,consulta,
Assistente_208,Qual é o valor do auxílio saúde para um servidor de 30 anos?,consulta,
Assistente_209,Qual o dia do pagamento de vencimentos da Assembleia no mês de maio de 2025?,consulta,
Assistente_210,Qual o expediente administrativo nas unidades da Assembleia?,consulta,
Assistente_211,Qual o horário do expediente administrativo da ALRN?,consulta,
Assistente_212,Qual o horário do expediente na Assembleia Legislativa?,consulta,
Assistente_213,Qual o horário do expediente no Memorial do Legislativo Potiguar?,consulta,
Assistente_214,qual o periodo de presidente de comissão,consulta,
Assistente_215,qual o periodo de recesso legislativo?,consulta,
Assistente_216,qual o prazo do pedido de vistar,consulta,
Assistente_217,qual o prazo para apresentar relatorio de vistas em comissao,consulta,
Assistente_218,qual o procedimento para licença de acompanhamento de parente e a partir de quantos dias é necessário comprovação?,consulta,
Assistente_219,qual o procedimento para licença de acompanhamento de parente em internação médica?,consulta,
Assistente_220,"Qual o processo para votações desses Títulos ? O tipo de sessão, quórum e outras coisas mais.",consulta,
Assistente_221,Qual o quórum de deliberação ? Ele é o mesmo pra tudo ou varia em determinadas situações ?,consulta,
Assistente_222,Qual o quórum necessário para elas ?,consulta,
Assistente_223,Qual o quórum para deliberar matérias em sessão extraordinária secreta ?,consulta,
Assistente_224,Qual o regime de tramitação de um projeto de resolução de título honorífico?,consulta,
Assistente_225,qual o tempo de um aparte?,consulta,
Assistente_226,Qual o tempo então para o estágio probatório de um servidor que ingressou na ALRN por meio de concurso?,consulta,
Assistente_227,Qual o trâmite regimental?,consulta,
Assistente_228,qual o trje usado em sessão solene,consulta,
Assistente_229,"qual o valor atual do vencimento da Classe D, Padrão 14, do cargo de Analista ?",consulta,
Assistente_230,"qual o valor atual do vencimento da Classe D, Padrão 14, do cargo de Analista Legislativo desta Assembleia",consulta,
Assistente_231,qual o valor do Auxílio de Assistência à Saúde,consulta,
Assistente_232,qual o valor do auxílio saúde para quem tem 59 anos?,consulta,
Assistente_233,Qual o valor do auxílio saúde para servidores de 60 anos?,consulta,
Assistente_234,qual regime contratual do servidor comissionado?,consulta,
Assistente_235,quando é o recesso de meio de ano?,consulta,
Assistente_236,quando vou receber a férias vendidas?,consulta,
Assistente_237,quando vou receber as férias vendidas?,consulta,
Assistente_238,quantas comissoes tem na alrn,consulta,
Assistente_239,Quantas e quais são as diretorias da ALRN?,consulta,
Assistente_240,Quantidade cargos comissionados tem na assembleia de acordo plano de cargos e carreira?,consulta,
Assistente_241,Quantidade cargos efetivo tem na assembleia de acordo plano de cargos e carreira?,consulta,
Assistente_242,quantidades de cargos comissionados na ALRN?,consulta,
Assistente_243,quantidades de cargos e quais são,consulta,
Assistente_244,"QUanto é 2x + 4, se x for igual a 6?",out,
Assistente_245,qUANTO TEMPO CADA UM DELES ?,consulta,
Assistente_246,Quanto tempo dura um estágio probatório da ALRN?,consulta,
Assistente_247,Quanto tempo dura uma legislatura?,consulta,
Assistente_248,quantos analistas de tecnologia da informação consta no plano?,consulta,
Assistente_249,quantos anos para um analista chegar ao final das progressões e promoções?,consulta,
Assistente_250,quantos cargos comissionados tem na assembleia,consulta,
Assistente_251,quantos cargos comissionados tem na assembleia de acordo plano de cargos e carreira?,consulta,
Assistente_252,quantos deputados compoem a comissão de justiça e cidadania,consulta,
Assistente_253,quantos dias de licença o servidor tem em razão do casamento?,consulta,
Assistente_254,quantos integrantes tem a Comissão de Justiça,consulta,
Assistente_255,quantos membros tem a comissão de saude,consulta,
Assistente_256,Quem deve substituir o presidente quando ele está ausente?,consulta,
Assistente_257,quem é marcio cavalcante de azevedo?,consulta,
Assistente_258,quem é o atual ouvidor da Assembleia Legislativa?,consulta,
Assistente_259,Quem é o atual presidente da Assembleia Legislativa do RN?,consulta,
Assistente_260,Quem escolhe a procuradora especial da mulher?,consulta,
Assistente_261,quero a resolução 089/2017 consolidada,doc,
Assistente_262,Quero que me mostre uma lei estadual sobre qr codes,consulta,
Assistente_263,reajuste vencimentos servidores assembleia,consulta,
Assistente_264,regimento interno,doc,
Assistente_265,regulamentação de diárias,doc,
Assistente_266,relacione os atos normativos da assembleia legislativa,doc,
Assistente_267,reolução 80,doc,
Assistente_268,RESOLUÇÃO 041,doc,
Assistente_269,Resolução 090/2017,doc,
Assistente_270,resolução 133/2025,doc,
Assistente_271,resolução 62,doc,
Assistente_272,resolução 64 de 2022,doc,
Assistente_273,resolução 77,doc,
Assistente_274,resolução 80,doc,
Assistente_275,Resolução Assembleia processo administrativo de apuração de responsabilidade 07/2023,doc,
Assistente_276,RESOLUÇÃO Nº 041,doc,
Assistente_277,RESOLUÇÃO Nº 041 de 29 de setembro de 2021,doc,
Assistente_278,resolução nº 064/2022,doc,
Assistente_279,Resolução nº 07/2023,doc,
Assistente_280,resolução nº 080/2024,doc,
Assistente_281,Resoluções nº 89/2017 e nº 64/2023,doc,
Assistente_282,SAULO CANTALICE MOREIRA,out,
Assistente_283,"se a insalubridade já é reconhecida por laudo técnico da NR1, qual o prazo para a ALRN implementar o adicional de insalubridade a folha de pagamento do servidor?",consulta,
Assistente_284,Servidor comissionado tem direito a diárias em viagens?,consulta,
Assistente_285,Servidor comissionado tem direito a Licença Premio ?,consulta,
Assistente_286,Servidor comissionado tem direito a receber diárias em viagens?,consulta,
Assistente_287,Servidores comissionados passam por estágio probatório?,consulta,
Assistente_288,"Solicitação de autorização para se ausentar do expediente no dia 14/04/2025, com o fito de cumprir viagem à cidade do Recife/PE, para participar de seminário Suprasumo Nordeste, que ocorrerá das 09h00 as 18h00 neste dia. É necessario a assinatura da chefia imediata ?",consulta,
Assistente_289,solicitação de passagens,consulta,
Assistente_290,"Sou servidor da AL, Tenho 43 anos, quanto está o valor para auxílio saúde?",consulta,
Assistente_291,substituição de chefia,consulta,
Assistente_292,Técnico tecnologia da informação,consulta,
Assistente_293,Teor da Resolução 080/2024,doc,
Assistente_294,terço de férias,consulta,
Assistente_295,venda de ferias,consulta,
Assistente_296,verba de gabinete dos deputados,consulta,
Assistente_297,verba indenizatória de deputados,consulta,
Assistente_298,"Você consegue me informar quais as resoluções que tratam do regimento interno da assembleia, desde 1989?",consulta,
Assistente_299,Você tem acesso ao valor de referência?,consulta,
